date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:35:37	8952/8952	---M--	200	added ('OK')	image/png	etag:%2266adb53ca3ed91:0%22	https://vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/osasuna/teamlogo/Real_Valladolid.png	F:/project/ad/vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/osasuna/teamlogo/Real_Valladolid.png	(from https://vn2.ku6122.net/Mobile/Home/Osasuna)
20:35:37	8532/8532	---M--	200	added ('OK')	image/png	etag:%2233f32729ded91:0%22	https://vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/osasuna/teamlogo/FC_Barcelona.png	F:/project/ad/vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/osasuna/teamlogo/FC_Barcelona.png	(from https://vn2.ku6122.net/Mobile/Home/Osasuna)
20:35:37	12178/12178	---M--	200	added ('OK')	image/png	etag:%225a54c633a3ed91:0%22	https://vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/osasuna/teamlogo/RCD_Mallorca.png	F:/project/ad/vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/osasuna/teamlogo/RCD_Mallorca.png	(from https://vn2.ku6122.net/Mobile/Home/Osasuna)
20:35:37	5468/5468	---M--	200	added ('OK')	image/png	etag:%2269c2f4e7a3ed91:0%22	https://vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/osasuna/teamlogo/Atletico_de_Madrid.png	F:/project/ad/vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/osasuna/teamlogo/Atletico_de_Madrid.png	(from https://vn2.ku6122.net/Mobile/Home/Osasuna)
20:35:38	11473/11473	---M--	200	added ('OK')	image/png	etag:%227ae309e9ded91:0%22	https://vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/osasuna/teamlogo/Real_Madrid_CF.png	F:/project/ad/vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/osasuna/teamlogo/Real_Madrid_CF.png	(from https://vn2.ku6122.net/Mobile/Home/Osasuna)
20:35:38	4132/4132	---M--	200	added ('OK')	image/png	etag:%226554d66e9ded91:0%22	https://vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/osasuna/teamlogo/Celta_de_Vigo.png	F:/project/ad/vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/osasuna/teamlogo/Celta_de_Vigo.png	(from https://vn2.ku6122.net/Mobile/Home/Osasuna)
20:35:38	11450/11450	---M--	200	added ('OK')	image/png	etag:%221399533ba3ed91:0%22	https://vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/osasuna/teamlogo/Villarreal.png	F:/project/ad/vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/osasuna/teamlogo/Villarreal.png	(from https://vn2.ku6122.net/Mobile/Home/Osasuna)
20:35:38	9519/9519	---M--	200	added ('OK')	image/png	etag:%2284b3c1a89ded91:0%22	https://vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/osasuna/teamlogo/Elche.png	F:/project/ad/vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/osasuna/teamlogo/Elche.png	(from https://vn2.ku6122.net/Mobile/Home/Osasuna)
20:35:38	6508/6508	---M--	200	added ('OK')	image/png	etag:%225cfb457b9ded91:0%22	https://vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/osasuna/teamlogo/Real_Betis.png	F:/project/ad/vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/osasuna/teamlogo/Real_Betis.png	(from https://vn2.ku6122.net/Mobile/Home/Osasuna)
20:35:39	12632/12632	---M--	200	added ('OK')	image/png	etag:%2268560a09ded91:0%22	https://vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/osasuna/teamlogo/Sociedad.png	F:/project/ad/vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/osasuna/teamlogo/Sociedad.png	(from https://vn2.ku6122.net/Mobile/Home/Osasuna)
20:35:39	7900/7900	---M--	200	added ('OK')	image/png	etag:%22eede4d33a3ed91:0%22	https://vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/osasuna/teamlogo/UD_Almeria.png	F:/project/ad/vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/osasuna/teamlogo/UD_Almeria.png	(from https://vn2.ku6122.net/Mobile/Home/Osasuna)
20:35:39	8503/8503	---M--	200	added ('OK')	image/png	etag:%22b49e487c9ded91:0%22	https://vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/osasuna/teamlogo/Athletic_Club.png	F:/project/ad/vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/osasuna/teamlogo/Athletic_Club.png	(from https://vn2.ku6122.net/Mobile/Home/Osasuna)
20:35:39	17782/17782	---M--	200	added ('OK')	image/png	etag:%22351b6133a3ed91:0%22	https://vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/osasuna/teamlogo/Girona_Futbol_Club.png	F:/project/ad/vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/osasuna/teamlogo/Girona_Futbol_Club.png	(from https://vn2.ku6122.net/Mobile/Home/Osasuna)
20:35:40	8216/8216	---M--	200	added ('OK')	image/png	etag:%22ba9bea719ded91:0%22	https://vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/osasuna/footerlogo.png	F:/project/ad/vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/osasuna/footerlogo.png	(from https://vn2.ku6122.net/Mobile/Home/Osasuna)
20:35:40	2810/2810	---M-Z	200	added ('OK')	application/javascript	etag:%22e3f4488fa624d91:0%22	https://vn2.ku6122.net/Scripts/App/Libs/moment/i18n/vi-vn.js	F:/project/ad/vn2.ku6122.net/Scripts/App/Libs/moment/i18n/vi-vn.js	(from https://vn2.ku6122.net/Mobile/Home/Osasuna)
20:35:40	150025/150025	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2027%20Jan%202023%2000:29:20%20GMT	https://vn2.ku6122.net/bundles/app/mobile-home-osasuna.js?v=jOMMVFnpUZS6qi73AN-c1iJtbpx9V3mCfiNrHZ78dIQ1	F:/project/ad/vn2.ku6122.net/bundles/app/mobile-home-osasunadada.js	(from https://vn2.ku6122.net/Mobile/Home/Osasuna)
20:35:40	49880/49880	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2011%20Jan%202023%2007:30:49%20GMT	https://vn2.ku6122.net/bundles/osasunaSponsor.js?v=mj2aqyAxV3f6t0jV2RX0nPN_jg6t7WMJSz9jzDa7aBs1	F:/project/ad/vn2.ku6122.net/bundles/osasunaSponsor0ca1.js	(from https://vn2.ku6122.net/Mobile/Home/Osasuna)
20:35:45	18318/18318	---M--	200	added ('OK')	image/jpeg	etag:%2264d5d0759ded91:0%22	https://vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/osasuna/center_bg.jpg	F:/project/ad/vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/osasuna/center_bg.jpg	(from https://vn2.ku6122.net/bundles/mobile_Osasuna.css?v=nqxkVEZYnaFh6xicxacBs9UwJnsldeAdsh3joXgUmVE1)
20:35:47	123283/123283	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2027%20Jan%202023%2013:35:41%20GMT	http://ku6122.vnkucdn.net/bundles/jsmpeg.m-memberportal.20181204A.js	F:/project/ad/ku6122.vnkucdn.net/bundles/jsmpeg.m-memberportal.20181204A.js	(from https://vn2.ku6122.net/Mobile/Home/Osasuna)
20:35:47	1618/1618	---M--	200	added ('OK')	image/png	etag:%22df7b69a89ded91:0%22	https://vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/osasuna/icon_arrow.png	F:/project/ad/vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/osasuna/icon_arrow.png	(from https://vn2.ku6122.net/bundles/mobile_Osasuna.css?v=nqxkVEZYnaFh6xicxacBs9UwJnsldeAdsh3joXgUmVE1)
20:35:47	1672/1672	---M--	200	added ('OK')	image/png	etag:%22fe6f9c719ded91:0%22	https://vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/osasuna/icon_arrowRed.png	F:/project/ad/vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/osasuna/icon_arrowRed.png	(from https://vn2.ku6122.net/bundles/mobile_Osasuna.css?v=nqxkVEZYnaFh6xicxacBs9UwJnsldeAdsh3joXgUmVE1)
20:35:47	34923/34923	---M--	200	added ('OK')	image/jpeg	etag:%2292b3509f9ded91:0%22	https://vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/osasuna/bottom_bg.jpg	F:/project/ad/vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/osasuna/bottom_bg.jpg	(from https://vn2.ku6122.net/bundles/mobile_Osasuna.css?v=nqxkVEZYnaFh6xicxacBs9UwJnsldeAdsh3joXgUmVE1)
20:35:51	16215137/16215137	---M--	200	added ('OK')	image/gif	etag:%221783c37a3ed91:0%22	https://vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/osasuna/01.gif	F:/project/ad/vn2.ku6122.net/Areas/Mobile/Content/Images/vi-vn/osasuna/01.gif	(from https://vn2.ku6122.net/Mobile/Home/Osasuna)
